atomic number,density (g/cm3),thickness (nm),initial energy eV,number trajectories,repetition id,bse,bse variance,bse std,te,te variance,te std,elapse time s
79,19.3,10,15000,1000000,1,0.05159,4.89285e-08,0.000221198,0.94841,4.89285e-08,0.000221198,2.43159
79,19.3,20,15000,1000000,1,0.136982,1.18218e-07,0.000343828,0.863018,1.18218e-07,0.000343828,5.9777
79,19.3,30,15000,1000000,1,0.225049,1.74402e-07,0.000417615,0.774951,1.74402e-07,0.000417615,10.1999
79,19.3,40,15000,1000000,1,0.3029,2.11152e-07,0.000459512,0.697031,2.11179e-07,0.000459542,14.9143
79,19.3,50,15000,1000000,1,0.36885,2.328e-07,0.000482493,0.630246,2.33036e-07,0.000482738,20.8135
79,19.3,100,15000,1000000,1,0.532584,2.48938e-07,0.000498937,0.374927,2.34357e-07,0.000484104,74.179
79,19.3,150,15000,1000000,1,0.549882,2.47512e-07,0.000497506,0.173435,1.43355e-07,0.000378623,135.377
79,19.3,200,15000,1000000,1,0.551344,2.47364e-07,0.000497357,0.057089,5.38298e-08,0.000232013,168.61
79,19.3,250,15000,1000000,1,0.550585,2.47441e-07,0.000497435,0.012478,1.23223e-08,0.000111006,179.642
79,19.3,500,15000,1000000,1,0.550729,2.47427e-07,0.00049742,0,0,0,182.56
79,19.3,750,15000,1000000,1,0.550505,2.47449e-07,0.000497443,0,0,0,184.279
79,19.3,1000,15000,1000000,1,0.550402,2.4746e-07,0.000497453,0,0,0,183.046
79,19.3,1250,15000,1000000,1,0.550002,2.475e-07,0.000497494,0,0,0,183.684
79,19.3,1500,15000,1000000,1,0.548938,2.47605e-07,0.000497599,0,0,0,183.989
79,19.3,1750,15000,1000000,1,0.550104,2.4749e-07,0.000497483,0,0,0,174.784
79,19.3,2000,15000,1000000,1,0.55072,2.47427e-07,0.000497421,0,0,0,152.083
79,19.3,2250,15000,1000000,1,0.549774,2.47523e-07,0.000497516,0,0,0,181.92
79,19.3,2500,15000,1000000,1,0.550212,2.47479e-07,0.000497472,0,0,0,183.794
79,19.3,3000,15000,1000000,1,0.55004,2.47496e-07,0.00049749,0,0,0,182.285
79,19.3,4000,15000,1000000,1,0.550653,2.47434e-07,0.000497428,0,0,0,183.068
79,19.3,5000,15000,1000000,1,0.551086,2.4739e-07,0.000497383,0,0,0,154.29
